,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
396,48,2,83,1622,43,2,2,4,18,22,5,0,1,25000,497500
397,48,2,81,1546,42,2,2,2,18,9,9,0,1,65000,239500
398,32,28,25,86,45,0,1,1,3,9,0,0,0,10,269500
399,48,2,81,1545,42,2,2,2,18,18,9,0,1,64000,206500
400,48,2,81,1547,43,0,2,1,18,22,5,0,1,26000,191950
401,48,2,81,1545,42,2,2,2,18,22,9,0,1,90000,187950
402,48,2,293,1622,40,0,2,2,18,22,0,0,1,28000,229950
403,48,2,82,1568,41,2,2,4,18,4,9,0,1,93000,239750
404,48,2,84,1582,41,2,2,4,18,22,9,0,1,61000,409950
405,48,2,81,1541,39,2,2,2,18,22,9,0,1,107000,162950
406,48,2,295,1283,33,2,1,6,18,22,0,0,1,266000,174500
407,48,2,81,1549,35,0,1,1,18,4,5,0,1,178000,112500
408,48,2,86,1402,28,0,1,9,18,22,9,0,1,273000,128000
409,48,2,84,1582,42,2,2,4,18,22,9,0,1,54969,487500
410,48,2,81,1622,38,2,2,2,18,13,5,0,1,95562,184000
411,48,2,83,1577,41,2,1,4,18,16,10,0,1,33000,495000
412,48,2,294,1154,36,2,2,4,18,9,0,0,1,234000,192500
413,48,2,86,1284,38,2,2,6,18,22,9,0,1,103000,489000
414,48,2,83,1578,42,0,1,2,18,4,5,0,1,40000,389000
415,48,2,82,1561,41,0,2,2,18,4,9,0,1,118162,227500
416,48,2,294,1154,42,2,2,4,18,18,0,0,1,34000,692500
417,48,2,82,1569,39,2,2,4,18,22,9,0,1,146988,215000
418,80,8,170,490,40,2,0,2,1,4,1,0,1,178535,63750
419,48,2,86,1284,37,2,2,6,18,13,9,0,1,157000,534500
420,48,2,85,1150,44,2,1,4,18,22,5,0,1,5900,969000
421,48,2,84,1581,37,2,2,4,18,4,9,0,1,182118,259500
422,48,2,307,1397,45,0,1,8,18,8,0,0,0,0,2680000
423,48,2,84,1581,38,2,2,4,18,18,9,0,1,108102,312500
424,48,2,81,1557,41,2,2,2,18,17,5,0,1,49050,194500
425,48,2,292,856,44,2,2,2,18,9,0,0,1,869,316500
426,48,2,86,1622,39,0,2,8,18,9,9,0,1,94500,699000
427,48,2,350,1157,34,0,2,4,18,4,10,0,1,81000,175000
428,48,2,295,1283,33,2,1,6,18,4,0,0,1,237000,209500
429,48,2,83,1578,42,0,2,2,18,4,5,0,1,49101,424500
430,48,2,81,1541,38,2,2,2,18,9,9,0,1,136000,163000
431,48,2,81,1541,40,2,2,2,18,22,9,0,1,120000,185000
432,48,2,83,1579,36,2,2,4,18,4,5,0,1,218000,154900
433,48,2,294,1154,40,2,2,4,18,4,0,0,1,135000,312000
434,48,2,84,1586,35,2,2,6,18,22,9,0,1,167000,199000
435,48,2,83,1622,42,2,2,4,18,22,5,0,1,26000,455000
436,48,2,81,1555,37,2,2,2,18,4,5,0,1,85000,119000
437,48,2,81,1541,41,2,2,2,18,22,9,0,1,85400,166500
438,8,13,220,106,36,0,0,1,1,4,5,0,1,220000,49500
439,48,2,81,1542,40,2,2,2,18,4,9,0,1,102000,196750
440,48,2,294,1154,36,2,2,4,18,4,0,0,1,132500,229999
441,48,2,81,1543,40,2,2,2,18,22,9,0,1,128000,170000
442,48,2,83,1580,39,2,2,4,18,22,5,0,1,167000,279900
443,48,2,82,1567,41,2,2,4,18,4,9,0,1,85000,268500
444,48,2,84,1581,38,2,2,4,18,4,9,0,1,145000,295000
445,48,2,81,1543,40,2,2,2,18,4,9,0,1,142000,156900
446,48,2,81,1545,42,2,2,2,18,4,9,0,1,43000,212750
447,45,2,81,26,43,0,1,1,2,11,5,1,1,50000,159000
448,39,2,82,1150,39,2,1,4,5,22,9,0,1,88000,189900
449,27,2,83,1622,37,0,1,1,18,4,12,0,1,6700,450000
450,24,2,81,565,31,1,1,3,2,8,5,1,1,115000,107000
451,24,2,295,1283,31,2,1,6,9,9,0,0,1,274654,162750
452,9,2,84,1150,31,2,0,5,4,11,9,1,1,379000,89500
453,9,2,1,1062,31,1,1,5,2,18,9,1,3,215000,15000
454,9,2,82,1150,33,2,2,4,3,22,9,1,1,233000,95500
455,3,2,86,1400,20,1,2,9,10,11,9,1,1,383000,50000
456,3,2,81,567,32,1,2,2,2,11,4,1,1,211000,65000
457,0,2,82,1150,39,2,1,4,3,4,9,0,1,160000,176500
458,57,3,75,1522,37,2,1,8,8,4,9,0,1,128707,597500
459,0,2,321,1728,35,0,2,6,11,22,10,0,1,160000,350000
460,87,2,84,1283,37,2,1,6,7,9,9,0,1,211000,260000
461,81,2,82,373,43,0,2,2,3,4,9,1,1,47000,299500
462,78,2,81,567,39,2,1,14,18,22,5,1,1,121500,156500
463,75,2,294,1154,37,2,1,4,4,4,0,0,1,252431,187500
464,72,2,84,1150,36,2,1,4,5,22,9,0,1,375000,140000
465,72,2,81,371,35,0,0,14,3,4,4,1,1,99000,95000
466,64,2,84,1190,27,1,1,2,12,9,9,1,1,310000,56750
467,61,2,295,1283,33,2,1,6,7,22,0,1,1,275000,180000
468,61,2,82,1150,38,2,2,14,4,4,9,1,1,200000,178000
469,58,2,84,1150,31,2,1,4,18,22,9,0,1,220000,33333
470,55,2,81,1537,31,0,1,2,18,18,4,0,1,149000,76950
471,52,2,82,540,33,1,0,2,2,18,9,1,1,182700,94500
472,60,20,168,1142,41,2,1,4,5,4,0,0,1,200550,444500
473,47,3,42,1297,25,1,0,4,2,22,9,1,1,165000,71000
474,47,3,42,1304,28,2,1,4,3,22,9,0,1,315000,83000
475,47,3,0,38,37,2,2,2,3,18,5,0,1,91489,158500
476,47,3,42,1295,20,1,0,2,2,19,4,1,1,30000,29750
477,44,3,42,1295,36,1,1,3,5,4,9,1,1,87000,160750
478,44,3,42,0,20,1,0,3,2,9,10,1,1,245000,32500
479,44,3,169,1622,38,2,1,6,7,4,9,0,1,160000,253000
480,44,3,373,1170,34,2,1,7,7,22,6,1,1,210000,153000
481,44,3,373,1170,34,2,1,7,5,22,6,1,1,210000,153000
482,41,3,42,1297,21,1,0,3,4,25,9,1,1,300000,48000
483,41,3,64,1622,42,0,1,2,18,4,9,0,1,16000,419750
484,38,3,42,1306,33,2,2,4,5,22,9,1,1,167000,112000
485,38,3,42,1295,30,1,0,2,2,22,9,1,1,245000,61500
486,38,3,42,1307,37,2,2,4,5,4,9,0,1,147000,141500
487,38,3,375,1331,36,2,2,6,18,22,0,0,1,221000,315000
488,38,3,64,1500,42,0,1,4,8,4,9,0,1,60000,669900
489,38,3,75,1508,32,2,2,6,7,9,9,1,1,403000,148000
490,47,3,42,1313,39,0,2,2,4,4,9,0,1,117000,239500
491,34,17,147,1436,25,1,1,5,3,4,5,0,1,249038,70750
492,35,3,56,1422,41,2,1,4,5,4,12,1,1,61000,495000
493,35,3,376,1398,36,2,1,6,10,4,0,0,1,205000,389000
494,35,3,375,1291,34,2,1,6,5,4,3,0,1,39000,269600
495,35,3,375,1330,34,2,1,6,18,4,0,0,1,39000,269500
496,35,3,42,1347,24,1,1,4,3,18,9,0,1,210000,70900
497,35,3,42,1348,22,0,0,3,3,22,9,0,1,210000,70900
498,32,3,0,1009,41,2,1,2,2,9,5,1,1,35000,217500
499,29,3,0,1024,33,2,1,4,5,22,10,0,1,178500,155000
500,29,3,375,1424,27,1,1,9,9,9,0,0,1,215368,105000
501,26,3,64,1440,37,2,2,4,5,11,9,1,1,104500,279500
502,26,3,373,1177,40,0,1,2,4,4,9,2,0,118593,319900
503,26,3,42,1295,30,1,0,2,2,22,9,1,1,245000,62500
504,26,3,42,1307,37,2,2,6,6,4,9,0,1,210000,130000
505,26,3,42,1308,37,2,1,6,8,4,9,0,1,192000,180000
506,23,3,42,1306,36,2,1,3,2,4,9,0,1,190000,110000
507,23,3,42,1381,45,0,1,2,4,22,9,0,1,3350,585000
508,20,3,42,1294,44,1,1,4,2,22,9,0,1,250000,57500
509,20,3,42,1298,22,1,0,14,18,18,4,0,1,259000,30000
510,20,3,42,1337,37,0,2,2,18,16,9,0,1,151000,197000
511,23,30,191,531,39,2,1,3,3,9,9,0,1,130000,104000
512,20,3,75,1509,29,0,2,8,8,22,9,1,1,256000,200000
513,17,3,64,1452,37,2,1,5,6,4,9,0,1,210000,270000
514,17,3,64,1450,37,2,1,5,4,22,9,0,1,158000,249500
515,14,3,64,1450,37,2,1,7,8,4,9,0,1,200000,220000
516,14,3,375,1261,39,2,2,4,6,11,0,0,1,82463,543000
517,11,3,42,1312,41,0,1,2,4,4,9,0,1,80000,259500
518,11,3,64,1443,36,2,2,4,5,8,9,0,1,192000,203000
519,8,3,64,1474,41,0,1,2,4,4,9,1,1,132100,333000
520,2,3,42,1296,37,0,1,2,3,4,9,0,1,104500,150000
521,2,3,0,1020,41,0,2,2,18,4,5,0,1,40000,229900
522,91,3,42,1295,31,1,0,2,2,8,9,1,1,235000,101000
523,89,3,42,1367,38,2,2,4,18,22,9,0,1,143000,200000
524,89,3,42,1309,31,1,1,4,3,8,9,0,1,237000,102000
525,86,3,64,1452,40,2,2,4,6,4,9,0,1,133000,385000
526,86,3,42,1312,40,0,2,2,4,4,9,1,1,138000,240000
527,83,3,75,1515,32,2,1,6,18,22,9,0,1,413000,175000
528,83,3,373,1171,37,2,1,4,5,18,0,0,1,107500,289900
529,83,3,42,1311,41,0,1,2,4,22,9,0,1,64900,249900
530,83,3,64,1452,40,2,1,4,6,22,9,0,1,150000,340000
531,21,17,368,1214,39,2,1,6,3,22,0,0,1,54000,457500
532,83,3,42,1304,37,2,2,4,5,4,9,0,1,230000,202500
533,83,3,42,1317,32,1,1,6,8,9,9,1,1,207500,207500
534,80,3,371,1233,36,2,1,4,5,4,11,0,1,299000,143000
535,80,3,42,1306,33,2,2,4,5,22,9,0,1,278000,98000
536,80,3,64,1473,43,2,1,4,6,22,9,0,1,59854,594500
537,77,3,42,1315,31,1,2,4,4,22,9,0,1,229000,102000
538,74,3,42,1384,24,1,0,6,5,11,9,1,1,380000,62500
539,70,3,42,1314,40,0,1,3,3,9,9,0,1,50000,265000
540,63,3,64,1440,39,2,2,4,5,4,9,0,1,185000,250000
541,57,3,75,1522,37,2,1,8,8,4,9,0,1,128707,597500
542,57,3,64,1441,36,2,1,4,5,9,9,0,1,252000,189900
543,54,3,21,1239,39,0,1,2,3,22,6,0,1,45000,189900
544,51,3,375,1290,32,2,1,6,7,8,0,1,1,390000,165000
545,49,3,42,1295,39,0,1,2,3,4,9,0,1,157000,192000
546,49,3,75,1520,41,0,2,4,18,22,9,0,1,90222,939500
547,49,3,42,1334,39,0,1,2,18,22,9,0,1,70000,195000
548,49,3,64,1482,41,0,2,2,18,22,9,0,1,80000,279750
549,49,3,373,1234,38,2,2,4,18,11,0,0,1,182000,245000
550,46,3,64,1452,38,2,1,5,7,9,9,1,1,160000,249750
551,72,13,362,707,40,0,1,2,2,4,0,0,1,75000,160000
552,46,3,64,1438,20,1,0,4,3,18,9,1,1,350000,28500
553,46,3,64,1494,37,2,2,4,18,22,9,0,1,160000,242000
554,46,3,42,1311,38,0,1,2,4,4,9,1,1,78000,215000
555,40,3,373,1177,40,0,2,4,4,4,0,0,1,49367,344500
556,40,3,0,36,38,0,2,2,3,16,5,0,1,150000,135500
557,37,3,64,1442,36,2,2,4,5,4,9,0,1,225000,229900
558,34,3,42,1361,37,2,2,4,18,4,9,0,1,279840,192500
559,34,3,64,1477,41,0,2,2,18,18,9,0,1,29000,320000
560,34,3,64,1484,45,0,1,2,18,13,9,0,1,1650,645000
561,34,3,169,1622,45,0,1,4,18,22,9,0,1,200,860000
562,34,3,56,1416,42,0,1,2,18,4,10,0,1,24749,309900
563,34,3,371,1055,43,0,1,2,18,22,0,0,1,20814,297500
564,34,3,371,1622,43,2,1,2,18,4,0,0,1,25928,327500
565,34,3,42,1622,45,0,1,2,18,4,9,0,1,1716,476000
566,34,3,64,1478,41,0,2,2,18,4,9,0,1,101148,370000
567,34,3,64,1480,42,0,1,2,18,22,9,0,1,48959,479000
568,34,3,64,1477,41,0,2,2,18,4,9,0,1,64000,347500
569,34,3,75,1523,36,2,2,6,18,22,9,0,1,188000,310000
570,34,3,64,1481,38,0,1,2,18,8,9,0,1,175000,249950
571,26,30,191,531,39,2,1,2,2,9,9,0,1,124000,105500
572,34,3,382,1756,45,0,1,1,18,18,8,0,0,0,805000
573,34,3,42,1622,45,0,1,2,18,4,9,0,0,0,445000
574,34,3,42,1622,45,0,1,2,18,22,9,0,0,0,494500
575,34,3,375,1261,39,2,2,4,18,22,0,0,1,127099,519000
576,34,3,64,1484,44,0,1,2,18,9,9,0,1,6830,582500
577,34,3,42,1622,45,0,1,2,18,4,9,0,1,1000,502500
578,34,3,75,1518,45,0,1,4,18,22,9,0,0,0,1715000
579,34,3,371,1033,43,2,1,2,18,17,0,0,1,30000,360000
580,34,3,64,1465,39,2,2,4,18,22,9,0,1,240000,315650
581,34,3,42,1343,43,0,1,2,18,4,9,0,1,65000,299650
582,34,3,0,1012,39,0,2,2,18,16,5,0,1,88000,164900
583,34,3,64,1479,44,0,1,2,18,22,9,0,1,3000,555000
584,34,3,375,1261,40,2,2,4,18,13,0,0,1,107000,510000
585,34,3,42,1378,39,0,2,2,18,4,9,0,1,146000,198999
586,34,3,75,1514,37,2,2,6,18,22,9,0,1,206000,359999
587,34,3,0,1019,41,0,2,2,18,22,5,0,1,106000,164500
588,34,3,42,1334,36,1,2,2,18,4,9,0,1,144000,122750
589,34,3,64,1447,41,0,1,2,1,22,9,1,1,110000,347000
590,34,3,64,1439,32,2,2,4,5,22,9,1,1,320000,120000
591,34,17,147,1436,25,1,1,5,3,4,5,0,1,249038,70750
592,31,3,64,1449,39,2,2,4,6,22,9,1,1,135000,380000
593,31,3,42,1346,42,0,2,2,18,22,9,0,1,60000,275000
594,31,3,42,1307,37,2,2,4,5,4,9,0,1,259782,185000
595,28,3,42,1295,34,1,0,3,4,22,9,1,1,180000,105000
596,25,3,42,1295,38,0,1,2,3,4,9,1,1,140000,150000
597,25,3,64,1445,22,1,0,4,4,9,9,1,1,435,43000
598,19,3,375,1407,26,1,1,6,5,11,0,1,1,238500,73000
599,19,3,375,1330,34,2,1,6,7,22,0,0,1,220000,250000
600,16,3,42,1314,45,0,1,2,4,9,9,0,0,10,459750
601,16,3,42,1307,37,2,1,4,5,4,9,1,1,130000,160500
602,16,3,64,1444,38,2,2,4,5,9,9,0,1,167000,263000
603,13,3,64,1438,42,0,2,2,5,4,9,1,1,14000,279000
604,13,3,42,1314,45,0,1,2,4,4,9,0,0,10,459750
605,10,3,42,1309,16,1,1,4,3,0,9,1,1,242000,45000
606,4,3,0,118,30,1,1,4,3,11,5,1,1,209000,88500
607,4,3,42,1297,18,1,0,3,2,17,9,1,1,315000,29500
608,1,3,42,1295,20,1,0,2,2,16,9,1,1,294000,35000
609,1,3,42,1379,41,0,2,2,18,4,9,0,1,46535,252500
610,1,3,64,1476,43,0,1,1,18,18,9,0,1,12470,489500
611,72,13,362,707,40,0,1,2,2,4,0,0,1,75000,160000
612,1,3,56,1416,41,0,2,2,18,13,10,0,1,56911,287500
613,1,3,64,1482,39,0,2,2,18,22,9,0,1,170000,249000
614,1,3,75,1514,36,2,2,6,18,22,9,0,1,202000,319500
615,1,3,64,1476,39,0,2,2,18,22,9,0,1,70767,305000
616,1,3,42,1345,43,0,1,2,18,8,9,0,1,70000,295650
617,1,3,169,1622,42,2,1,4,18,4,9,0,1,63000,645000
618,1,3,64,1478,42,0,2,2,18,4,9,0,1,79000,469500
619,1,3,64,1475,40,0,2,2,18,8,9,0,1,149000,254900
620,82,3,42,1309,22,1,1,4,3,9,9,1,1,287,46000
621,69,3,75,1622,14,1,0,6,18,18,9,0,1,300000,52500
622,69,3,75,1510,29,0,2,9,11,22,9,0,1,250000,125000
623,65,3,42,1295,30,1,0,2,3,17,11,0,1,377000,62500
624,62,3,375,1330,33,2,1,6,18,22,0,0,1,308000,179000
625,62,3,64,1468,38,2,2,4,18,4,5,0,1,106319,334500
626,62,3,64,1622,38,0,1,4,18,8,9,0,1,128500,265000
627,62,3,375,1261,41,2,2,4,18,9,0,0,1,124865,585000
628,62,3,21,1622,40,0,1,2,18,18,12,0,1,70000,245000
629,62,3,42,1295,30,1,0,2,2,11,9,1,1,280000,63500
630,62,3,64,1493,39,2,2,4,18,4,9,0,1,106000,396900
631,80,3,64,1473,43,2,1,4,6,22,9,0,1,59854,594500
632,62,3,375,1330,35,2,1,6,18,8,0,0,1,235000,249900
633,62,3,169,1622,43,2,1,1,18,4,9,0,1,48000,585000
634,62,3,42,1293,6,1,0,2,15,24,10,1,1,140000,37500
635,56,3,64,1446,39,0,2,3,5,22,9,0,1,119000,270000
636,53,3,42,1303,19,1,0,4,18,17,3,1,1,190000,32000
637,53,3,375,1292,31,2,1,6,8,22,0,1,1,370000,125000
638,50,3,21,1622,45,0,1,4,18,16,10,0,0,10,429900
639,50,3,64,1493,37,2,2,4,18,8,9,0,1,240000,243000
640,50,3,64,1480,25,1,2,1,18,22,5,0,1,286000,57500
641,50,3,42,1344,40,0,2,2,18,18,9,0,1,136000,195000
642,50,3,56,1421,40,2,2,4,18,4,12,0,1,35000,465000
643,50,3,42,1347,23,1,0,4,18,22,9,0,1,297000,39500
644,50,3,64,1490,41,2,2,4,18,22,9,0,1,96000,392000
645,50,3,42,1368,37,2,1,4,18,4,9,0,1,233245,168500
646,50,3,42,1361,35,2,1,4,18,4,12,0,1,178000,187000
647,50,3,64,1486,22,1,1,4,18,18,9,0,1,320000,47500
648,50,3,42,1374,41,0,2,2,18,4,9,0,1,64000,325000
649,50,3,0,1005,39,2,0,2,18,4,5,0,1,180000,126750
650,34,17,147,1436,25,1,1,5,3,4,5,0,1,249038,70750
651,50,3,42,1365,37,2,1,4,18,22,10,0,1,182000,158000
652,50,3,42,1377,39,0,2,2,18,22,9,0,1,110000,202500
653,50,3,42,1362,39,2,2,4,18,13,9,0,1,113000,227000
654,50,3,42,1361,37,2,1,4,18,4,9,0,1,240000,149500
655,50,3,371,1622,39,0,1,2,18,4,0,0,1,100000,200000
656,50,3,71,1507,38,2,1,6,18,3,10,0,1,79000,565000
657,50,3,71,1507,38,2,1,6,18,22,10,0,1,118000,549000
658,50,3,373,1231,34,2,2,4,18,11,0,0,1,274000,118900
659,50,3,64,1494,39,2,2,4,18,4,9,0,1,191000,285000
660,50,3,42,1382,30,0,1,4,18,9,9,0,1,206000,93000
661,50,3,64,1470,36,2,1,4,18,4,9,0,1,225000,192000
662,50,3,64,1470,37,2,1,4,18,4,9,0,1,214000,208000
663,50,3,75,1516,32,2,1,6,18,22,9,0,1,337000,157750
664,50,3,64,1494,37,2,2,4,18,4,9,0,1,249000,225000
665,50,3,64,1493,37,2,2,4,18,22,9,0,1,190000,235000
666,50,3,75,1515,30,2,1,6,18,11,9,0,1,369000,137500
667,50,3,75,1522,37,2,2,6,18,22,9,0,1,292000,274900
668,50,3,42,1385,26,1,1,6,18,11,9,0,1,299000,69950
669,34,23,367,1002,25,2,0,3,2,4,1,0,1,250000,49500
670,50,3,42,1378,40,0,2,2,18,4,9,0,1,128000,219500
671,50,3,64,1493,37,2,2,4,18,4,9,0,1,201885,195000
672,50,3,42,1363,35,2,1,4,18,4,9,0,1,239000,118750
673,50,3,0,1017,33,0,1,2,18,22,5,0,1,243000,78750
674,50,3,42,1355,30,2,1,4,18,8,10,0,1,256000,105000
675,50,3,0,1012,37,0,2,2,18,4,5,0,1,125000,137000
676,50,3,0,1622,45,2,1,2,18,16,5,0,1,10,359000
677,50,3,21,1622,45,2,1,2,18,11,10,0,1,10,449000
678,50,3,64,1465,37,2,2,4,18,22,9,0,1,176000,212000
679,50,3,375,1329,30,2,1,6,18,22,0,0,1,310000,116500
680,50,3,42,1336,36,0,1,2,18,4,9,0,1,158000,129000
681,50,3,376,1622,36,2,1,6,18,4,0,0,1,218000,310000
682,50,3,42,1370,42,2,1,4,18,8,9,0,1,61000,284750
683,50,3,42,1379,41,0,2,2,18,4,9,0,1,70000,244750
684,50,3,42,1345,42,0,1,2,18,22,9,0,1,60000,275000
685,50,3,42,1347,24,1,0,4,18,22,9,0,1,305000,49900
686,50,3,64,1469,36,2,2,4,18,4,9,0,1,195000,179500
687,50,3,375,1330,33,2,1,6,18,9,0,0,1,260000,183000
688,50,3,42,1361,40,2,2,4,18,18,9,0,1,175000,219000
689,32,28,25,86,45,0,1,1,3,9,0,0,0,10,269500
690,50,3,64,1495,39,2,1,4,18,13,9,0,1,78000,282900
691,50,3,64,1494,39,2,2,4,18,4,9,0,1,155000,299000
692,50,3,42,1374,41,0,2,2,18,4,9,0,1,103000,266500
693,50,3,42,1342,42,2,1,4,18,16,9,0,1,72000,289500
694,50,3,64,1478,41,0,2,2,18,11,9,0,1,99000,329950
695,50,3,372,952,44,2,1,2,18,21,0,0,1,5000,387950
696,50,3,42,1335,38,0,2,2,18,22,9,0,1,145000,183950
697,50,3,64,1494,39,2,2,4,18,4,9,0,1,160000,399900
698,50,3,64,1475,40,0,2,2,18,4,9,0,1,87000,259000
699,50,3,64,1498,32,2,1,6,18,22,9,0,1,350000,128000
700,50,3,64,1478,42,0,2,2,18,4,9,0,1,30000,443000
701,50,3,64,1472,38,2,1,4,18,13,9,0,1,173000,232500
702,50,3,64,1478,41,0,2,2,18,22,9,0,1,21000,359000
703,50,3,42,1371,35,2,1,4,18,9,9,0,1,144000,153500
704,50,3,42,1346,42,0,2,2,18,22,9,0,1,20800,255000
705,50,3,64,1471,42,2,1,4,18,18,9,0,1,104000,459950
706,50,3,64,1491,38,2,1,1,18,22,9,0,1,162000,285000
707,23,30,191,531,39,2,1,3,3,9,9,0,1,130000,104000
708,50,3,374,1235,39,2,2,4,18,4,0,0,1,88000,386950
709,50,3,56,1418,42,0,1,2,18,4,10,0,1,18000,336950
710,50,3,42,1349,20,2,0,3,18,17,9,0,1,249000,31500
711,50,3,64,1470,33,2,2,4,18,22,9,0,1,280000,120000
712,50,3,64,1465,36,2,2,4,18,4,9,0,1,230000,199000
713,50,3,64,1471,42,2,1,4,18,9,9,0,1,69000,699000
714,50,3,64,1469,42,2,1,4,18,9,9,0,1,26000,619000
715,50,3,64,1494,40,2,2,4,18,4,9,0,1,144000,359000
716,50,3,64,1467,42,2,2,4,18,9,9,0,1,69000,699000
717,50,3,64,1471,42,2,1,4,18,17,9,0,1,76000,539000
718,50,3,64,1469,32,2,1,4,18,22,9,0,1,305000,93000
719,50,3,42,1363,38,2,2,4,18,4,9,0,1,365000,147500
720,50,3,42,1344,41,0,2,2,18,4,9,0,1,54400,255250
721,50,3,375,1330,35,2,1,6,18,22,0,0,1,188000,293500
722,50,3,42,1377,41,0,2,2,18,9,9,0,1,35800,254500
723,50,3,375,1330,35,2,1,6,18,9,0,0,1,189000,273500
724,50,3,375,1329,32,2,1,6,18,22,0,0,1,329000,185000
725,50,3,0,1021,40,0,2,2,18,18,5,0,1,45000,214000
726,50,3,64,1465,36,2,2,4,18,9,9,0,1,235000,169000
727,80,16,377,1090,42,2,1,4,5,17,5,0,1,26100,634500
728,50,3,0,1013,38,0,1,2,18,4,5,0,1,139000,132000
729,50,3,64,1480,40,0,2,2,18,22,9,0,1,97000,282000
730,50,3,42,1377,39,0,2,2,18,16,9,0,1,181000,217500
731,50,3,64,1482,39,0,2,2,18,4,9,0,1,40000,310000
732,50,3,42,1361,38,2,2,4,18,4,9,0,1,180000,208000
733,50,3,375,1329,28,2,1,6,18,9,0,0,1,244000,106750
734,50,3,42,1361,37,2,1,4,18,4,9,0,1,123000,182750
735,50,3,375,1260,42,2,1,4,18,4,0,0,1,117000,725000
736,50,3,64,1469,34,2,2,4,18,4,9,0,1,260000,98000
737,50,3,56,1422,40,2,1,4,18,4,10,0,1,90000,479000
738,50,3,375,1260,40,2,2,4,18,22,0,0,1,89000,649750
739,50,3,42,1347,24,1,0,4,18,25,9,0,1,260000,55000
740,50,3,376,1412,40,2,2,6,18,9,0,0,1,80000,786500
741,50,3,64,1469,37,2,2,4,18,22,9,0,1,204000,239900
742,50,3,42,1372,39,2,2,4,18,4,9,0,1,139000,263500
743,50,3,64,1484,44,0,1,2,18,22,9,0,1,5000,569900
744,50,3,56,1423,41,2,2,4,18,4,10,0,1,90000,402500
745,50,3,56,1422,40,2,2,4,18,18,12,0,1,105000,422000
746,32,28,25,86,45,0,1,1,3,9,0,0,0,10,269500
747,50,3,373,1622,40,0,1,2,18,4,0,0,1,32000,305000
748,50,3,64,1475,39,0,2,2,18,4,9,0,1,123000,219000
749,50,3,75,1521,29,0,1,8,18,22,9,0,1,270000,180000
750,50,3,0,1013,38,0,1,2,18,4,5,0,1,89000,146950
751,50,3,0,1011,41,2,2,2,18,16,5,0,1,95000,162900
752,50,3,375,1261,39,2,2,4,18,4,0,0,1,60000,575000
753,50,3,21,1238,44,2,1,2,18,18,6,0,1,3500,299750
754,50,3,371,1033,43,2,1,2,18,8,0,0,1,18000,349750
755,50,3,64,1475,39,0,2,2,18,8,9,0,1,135000,224900
756,50,3,64,1479,43,0,1,2,18,18,9,0,1,50000,459000
757,50,3,376,1622,37,2,1,6,18,17,0,0,1,208000,370000
758,50,3,42,1365,25,2,0,4,18,11,9,0,1,318000,66500
759,50,3,64,1469,33,2,1,4,18,22,9,0,1,245000,116500
760,50,3,375,1333,33,2,1,6,18,22,0,0,1,317000,179900
761,50,3,64,1466,36,2,2,4,18,22,9,0,1,274000,179750
762,50,3,373,1233,34,2,1,4,18,4,0,0,1,275000,130000
763,50,3,0,1014,37,0,1,2,18,18,5,0,1,158000,108750
764,50,3,371,1056,42,0,2,2,18,8,0,0,1,16000,259500
765,50,3,42,1340,30,0,1,4,18,8,12,0,1,178000,119500
766,34,17,147,1436,25,1,1,5,3,4,5,0,1,249038,70750
767,50,3,42,1339,29,0,0,2,18,16,4,0,1,248000,48500
768,50,3,42,1373,20,1,0,4,18,17,9,0,1,243000,35750
769,50,3,42,1345,43,0,1,2,18,18,9,0,1,53000,275000
770,50,3,375,1329,32,2,1,6,18,17,0,0,1,265000,158000
771,50,3,64,1486,30,1,1,5,18,22,9,0,1,305000,96500
772,50,3,371,1233,37,2,1,4,18,17,0,0,1,85000,245000
773,50,3,371,1232,37,2,1,4,18,17,0,0,1,84000,245000
774,50,3,42,1334,36,0,2,2,18,4,9,0,1,208000,117500
775,50,3,64,1482,38,0,2,2,18,4,9,0,1,168000,249000
776,50,3,42,1377,41,0,2,2,18,18,9,0,1,43000,263000
777,50,3,0,1018,45,0,1,2,18,22,5,0,0,0,344500
778,50,3,64,1482,40,0,2,2,18,4,9,0,1,90000,285000
779,50,3,64,1491,40,2,1,4,18,4,9,0,1,150000,385000
780,50,3,42,1334,36,0,2,2,18,22,9,0,1,102762,109750
781,50,3,0,1005,39,2,0,2,18,4,5,0,1,78500,154250
782,50,3,64,1475,38,0,2,2,18,27,9,0,1,75000,258000
783,50,3,64,1488,30,2,1,5,18,22,9,0,1,360000,83250
784,50,3,0,1007,41,2,2,2,18,4,5,0,1,113000,153500
785,50,3,42,1365,26,2,0,4,18,18,9,0,1,290000,75000
786,38,35,287,366,42,2,1,2,2,4,5,0,1,142000,123500
787,50,3,42,1363,34,2,2,4,18,11,9,0,1,213000,132000
788,50,3,42,1379,40,0,2,2,18,4,9,0,1,100000,197500
789,50,3,375,1329,31,2,1,6,18,22,0,0,1,264000,122000
790,50,3,64,1465,36,2,2,4,18,4,9,0,1,192000,192000
791,50,3,42,1379,41,0,2,2,18,8,9,0,1,70250,209500
792,50,3,64,1466,36,2,2,4,18,4,9,0,1,259000,206900
793,50,3,371,1033,45,2,1,2,18,4,0,0,1,1,405000
794,50,3,42,1341,42,2,1,4,18,4,9,0,1,110000,255000
795,50,3,371,1033,43,2,1,2,18,18,0,0,1,80000,320000
